,loss_func,loss_func_disp,m,run,epoch,train_loss,val_loss,sigma2_b_est,sigma2_e_est
4435,NLL_no_RE,NN-noRE,4,3,55,1.4260503104409656,1.3396084591828656,1.0,1.0371899604797363
4436,NLL_no_RE,NN-noRE,4,3,56,1.4264274886331043,1.3359068997657102,1.0,1.0356441736221313
4437,NLL_no_RE,NN-noRE,4,3,57,1.4206172159394703,1.3287711482680304,1.0,1.034854531288147
4438,NLL_no_RE,NN-noRE,4,3,58,1.4241698499466922,1.3402365439504549,1.0,1.0336554050445557
4439,NLL_no_RE,NN-noRE,4,3,59,1.4254193933428945,1.3378327577812237,1.0,1.0310255289077759
4440,NLL_no_RE,NN-noRE,4,4,0,2.8656185937125653,1.879251085146509,1.0,1.1297807693481445
4441,NLL_no_RE,NN-noRE,4,4,1,1.4509318761970658,1.939132739197124,1.0,1.1245890855789185
4442,NLL_no_RE,NN-noRE,4,4,2,1.4384162731849965,1.94480612783721,1.0,1.1156929731369019
4443,NLL_no_RE,NN-noRE,4,4,3,1.4254105826466246,1.8633271314278999,1.0,1.1011117696762085
4444,NLL_no_RE,NN-noRE,4,4,4,1.4183543635272056,1.9480412861313483,1.0,1.0840355157852173
4445,NLL_no_RE,NN-noRE,4,4,5,1.3954221038237977,2.1019589533709517,1.0,1.064678430557251
4446,NLL_no_RE,NN-noRE,4,4,6,1.399252568949967,1.9237887350597767,1.0,1.0443984270095825
4447,NLL_no_RE,NN-noRE,4,4,7,1.3962281845911904,1.9390925512169346,1.0,1.027166724205017
4448,NLL_no_RE,NN-noRE,4,4,8,1.385789663547632,1.9932787821750448,1.0,1.0042206048965454
4449,NLL_no_RE,NN-noRE,4,4,9,1.375695261388069,1.9556643171141845,1.0,0.9825524687767029
4450,NLL_no_RE,NN-noRE,4,4,10,1.3685125819874997,1.8818282256222734,1.0,0.968379557132721
4451,NLL_no_RE,NN-noRE,4,4,11,1.3658081849580979,2.0210647354222306,1.0,0.9494395852088928
4452,NLL_no_RE,NN-noRE,4,4,12,1.367226420761309,1.8934529366517308,1.0,0.938679039478302
4453,NLL_no_RE,NN-noRE,4,4,13,1.355059294697325,1.9397048664213432,1.0,0.9225483536720276
4454,NLL_no_RE,NN-noRE,4,4,14,1.3339916566595498,1.8868075561041784,1.0,0.901567816734314
4455,NLL_no_RE,NN-noRE,4,4,15,1.3445436853096198,1.922533617778258,1.0,0.8895643949508667
4456,NLL_no_RE,NN-noRE,4,4,16,1.3316752489341905,1.8885591860973474,1.0,0.8815914392471313
4457,NLL_no_RE,NN-noRE,4,4,17,1.3259703408962793,1.9261583502244468,1.0,0.8738284707069397
4458,NLL_no_RE,NN-noRE,4,4,18,1.315839522607099,1.8696083829860495,1.0,0.8613986968994141
4459,NLL_no_RE,NN-noRE,4,4,19,1.3208288540484006,1.881972905361291,1.0,0.8562949895858765
4460,NLL_no_RE,NN-noRE,4,4,20,1.3153384218242323,1.8774511793045083,1.0,0.8495103716850281
4461,NLL_no_RE,NN-noRE,4,4,21,1.3152084186528894,1.947207182344764,1.0,0.8469930291175842
4462,NLL_no_RE,NN-noRE,4,4,22,1.3141250539452538,1.9806813489307056,1.0,0.836571991443634
4463,NLL_no_RE,NN-noRE,4,4,23,1.3063531314353891,2.0145249086799044,1.0,0.8337866067886353
4464,NLL_no_RE,NN-noRE,4,4,24,1.3054541505223982,1.9656592881438708,1.0,0.8275783061981201
4465,NLL_no_RE,NN-noRE,4,4,25,1.3083637651895916,1.9033248234878888,1.0,0.8218720555305481
4466,NLL_no_RE,NN-noRE,4,4,26,1.3056352350391953,1.9083155194918315,1.0,0.8183332085609436
4467,NLL_no_RE,NN-noRE,4,4,27,1.3045417279788238,1.9144312585845138,1.0,0.815279483795166
4468,NLL_no_RE,NN-noRE,4,4,28,1.2969843450918237,1.9498917893929915,1.0,0.809946596622467
4469,NLL_no_RE,NN-noRE,4,4,29,1.2932408323426465,1.86911809233704,1.0,0.801345705986023
4470,NLL_no_RE,NN-noRE,4,4,30,1.3021302400453127,1.9475288430247644,1.0,0.8029106259346008
4471,NLL_no_RE,NN-noRE,4,4,31,1.29475877575195,1.9777676463127136,1.0,0.7990863919258118
4472,NLL_no_RE,NN-noRE,4,4,32,1.2876115233571697,1.9261408171268424,1.0,0.7958442568778992
4473,NLL_no_RE,NN-noRE,4,4,33,1.2852414739247344,1.987670065477641,1.0,0.793447732925415
4474,NLL_no_RE,NN-noRE,4,4,34,1.281470913939786,2.02636247933513,1.0,0.7898956537246704
4475,NLL_no_RE,NN-noRE,4,4,35,1.2863651716033122,1.9439002823347997,1.0,0.7875273823738098
4476,NLL_no_RE,NN-noRE,4,4,36,1.282477543561785,1.9514924263713336,1.0,0.7851386070251465
4477,NLL_no_RE,NN-noRE,4,4,37,1.2794252044597272,1.9335291445857348,1.0,0.7830820083618164
4478,NLL_no_RE,NN-noRE,4,4,38,1.2791628429503856,1.9030765918168155,1.0,0.7821603417396545
4479,NLL_no_RE,NN-noRE,4,4,39,1.285939226094453,1.957841767506166,1.0,0.7810826897621155
4480,NLL_no_RE,NN-noRE,4,4,40,1.279315863407499,1.932472941851375,1.0,0.7783957123756409
4481,NLL_no_RE,NN-noRE,4,4,41,1.276348923416718,2.044351989271665,1.0,0.7767537832260132
4482,NLL_no_RE,NN-noRE,4,4,42,1.2779719730630454,1.9127064780755476,1.0,0.7748278975486755
4483,NLL_no_RE,NN-noRE,4,4,43,1.2739107400220129,1.9363723084180042,1.0,0.7713563442230225
4484,NLL_no_RE,NN-noRE,4,4,44,1.2728275452247135,1.9141530966517901,1.0,0.7697176933288574
4485,NLL_no_RE,NN-noRE,4,4,45,1.277013033669684,1.947418113850584,1.0,0.7682461142539978
4486,NLL_no_RE,NN-noRE,4,4,46,1.2717695908922377,2.0010029884299847,1.0,0.7669730186462402
4487,NLL_no_RE,NN-noRE,4,4,47,1.2734820051311952,1.9881965418656666,1.0,0.7656276822090149
4488,NLL_no_RE,NN-noRE,4,4,48,1.268544008375698,1.958743739308733,1.0,0.7645965814590454
4489,NLL_no_RE,NN-noRE,4,4,49,1.2680120745140486,1.997066149506906,1.0,0.7636232376098633
4490,NLL_no_RE,NN-noRE,4,4,50,1.268572836990673,2.0025029242640793,1.0,0.7626746892929077
4491,NLL_no_RE,NN-noRE,4,4,51,1.2688046745739536,1.9786141523809144,1.0,0.7614776492118835
4492,NLL_no_RE,NN-noRE,4,4,52,1.2666548003299603,1.9506526998799256,1.0,0.760396420955658
4493,NLL_no_RE,NN-noRE,4,4,53,1.2670895970873484,1.9686009245689469,1.0,0.7581988573074341
4494,NLL_no_RE,NN-noRE,4,4,54,1.2661088080986571,1.95363730493218,1.0,0.7585461139678955
4495,NLL_no_RE,NN-noRE,4,4,55,1.2649866122427817,1.9847878244790165,1.0,0.7575496435165405
4496,NLL_no_RE,NN-noRE,4,4,56,1.2657064754273717,1.976782952294205,1.0,0.7567510008811951
4497,NLL_no_RE,NN-noRE,4,4,57,1.2650954507363452,1.9956258291547948,1.0,0.7541833519935608
4498,NLL_no_RE,NN-noRE,4,4,58,1.2631208716091773,1.958284034271433,1.0,0.7543550729751587
4499,NLL_no_RE,NN-noRE,4,4,59,1.264653445774094,1.9781249240793364,1.0,0.7534753084182739
4500,NLL_no_RE,NN-noRE,4,5,0,2.7334927699417126,1.4521787344682506,1.0,1.111603021621704
4501,NLL_no_RE,NN-noRE,4,5,1,1.603985004441131,1.4445376581535108,1.0,1.131427526473999
4502,NLL_no_RE,NN-noRE,4,5,2,1.5775608582199123,1.5147799406109788,1.0,1.152889609336853
4503,NLL_no_RE,NN-noRE,4,5,3,1.541237855641074,1.4498233162775271,1.0,1.1639193296432495
4504,NLL_no_RE,NN-noRE,4,5,4,1.542290642128827,1.4483062319639253,1.0,1.1772706508636475
4505,NLL_no_RE,NN-noRE,4,5,5,1.529180153425387,1.4587782603211519,1.0,1.186491847038269
4506,NLL_no_RE,NN-noRE,4,5,6,1.5333962002250838,1.4310092453549548,1.0,1.1992740631103516
4507,NLL_no_RE,NN-noRE,4,5,7,1.4977653683940637,1.462781506704121,1.0,1.194725513458252
4508,NLL_no_RE,NN-noRE,4,5,8,1.5040205128076305,1.4307123542558857,1.0,1.191278338432312
4509,NLL_no_RE,NN-noRE,4,5,9,1.5220550948009524,1.427328010157841,1.0,1.1949238777160645
4510,NLL_no_RE,NN-noRE,4,5,10,1.507671673422519,1.4545558447517999,1.0,1.1918525695800781
4511,NLL_no_RE,NN-noRE,4,5,11,1.4834869052668245,1.4411778431840059,1.0,1.179152488708496
4512,NLL_no_RE,NN-noRE,4,5,12,1.4900887048666633,1.4297041540465705,1.0,1.172780990600586
4513,NLL_no_RE,NN-noRE,4,5,13,1.4698977771939155,1.4454516459528992,1.0,1.155437707901001
4514,NLL_no_RE,NN-noRE,4,5,14,1.4891122023733632,1.5179303288459778,1.0,1.1565746068954468
4515,NLL_no_RE,NN-noRE,4,5,15,1.471698460048206,1.4196673290031712,1.0,1.1465990543365479
4516,NLL_no_RE,NN-noRE,4,5,16,1.4755306176552283,1.4353193564385902,1.0,1.1450427770614624
4517,NLL_no_RE,NN-noRE,4,5,17,1.4564688874135332,1.4755876138806343,1.0,1.1372122764587402
4518,NLL_no_RE,NN-noRE,4,5,18,1.460704410257066,1.4912729566780532,1.0,1.1254541873931885
4519,NLL_no_RE,NN-noRE,4,5,19,1.4558648725384202,1.4155423782947587,1.0,1.1258267164230347
4520,NLL_no_RE,NN-noRE,4,5,20,1.4594806650838803,1.4156706493075302,1.0,1.122605800628662
4521,NLL_no_RE,NN-noRE,4,5,21,1.454933143084206,1.5297412964992407,1.0,1.109978437423706
4522,NLL_no_RE,NN-noRE,4,5,22,1.4668581335982827,1.469320712474788,1.0,1.1155067682266235
4523,NLL_no_RE,NN-noRE,4,5,23,1.4556635844365742,1.4192087192360947,1.0,1.1079044342041016
4524,NLL_no_RE,NN-noRE,4,5,24,1.448110998883014,1.416314157770901,1.0,1.1053293943405151
4525,NLL_no_RE,NN-noRE,4,5,25,1.4358230994081416,1.4200374324147294,1.0,1.0973145961761475
4526,NLL_no_RE,NN-noRE,4,5,26,1.456085609947449,1.4487288819580544,1.0,1.0948539972305298
4527,NLL_no_RE,NN-noRE,4,5,27,1.4374119989184464,1.4173990528031093,1.0,1.08867609500885
4528,NLL_no_RE,NN-noRE,4,5,28,1.435551020890022,1.5221907154815952,1.0,1.0752438306808472
4529,NLL_no_RE,NN-noRE,4,5,29,1.4421351622369196,1.4303680634716662,1.0,1.076776385307312
4530,NLL_no_RE,NN-noRE,4,5,30,1.428278507108833,1.4190226386233074,1.0,1.068282961845398
4531,NLL_no_RE,NN-noRE,4,5,31,1.4319688536063415,1.4367136991605527,1.0,1.0631327629089355
4532,NLL_no_RE,NN-noRE,4,5,32,1.4304118354445163,1.432230535985493,1.0,1.0602272748947144
4533,NLL_no_RE,NN-noRE,4,5,33,1.4266822579337213,1.4501970641133262,1.0,1.0582185983657837
4534,NLL_no_RE,NN-noRE,4,5,34,1.4260744277582602,1.4571453530977412,1.0,1.055671215057373
4535,NLL_no_RE,NN-noRE,4,5,35,1.4263842836600331,1.4245078269301392,1.0,1.0517816543579102
4536,NLL_no_RE,NN-noRE,4,5,36,1.4257229658041595,1.4270697246964386,1.0,1.0497856140136719
4537,NLL_no_RE,NN-noRE,4,5,37,1.4246421849345678,1.4284956471585646,1.0,1.0478602647781372
4538,NLL_no_RE,NN-noRE,4,5,38,1.4182945470785813,1.4725747406482697,1.0,1.043067455291748
4539,NLL_no_RE,NN-noRE,4,5,39,1.423519787860761,1.4305424577579267,1.0,1.0418000221252441
4540,NLL_no_RE,NN-noRE,4,5,40,1.4222074826491422,1.420739550597784,1.0,1.0396554470062256
4541,NLL_no_RE,NN-noRE,4,5,41,1.4253413831001591,1.4369931624429981,1.0,1.0385706424713135
4542,NLL_no_RE,NN-noRE,4,5,42,1.4210147987328734,1.449355220831022,1.0,1.0356990098953247
4543,NLL_no_RE,NN-noRE,4,5,43,1.4165133318249734,1.4212560346577225,1.0,1.0318820476531982
4544,NLL_no_RE,NN-noRE,4,5,44,1.4186270580725968,1.4549851922727213,1.0,1.0279040336608887
4545,NLL_no_RE,NN-noRE,4,5,45,1.4178646266158879,1.4557926738407554,1.0,1.0297744274139404
4546,NLL_no_RE,NN-noRE,4,5,46,1.4119256605185304,1.4232245025838293,1.0,1.0256686210632324
4547,NLL_no_RE,NN-noRE,4,5,47,1.414471524762866,1.4405210228954874,1.0,1.0245128870010376
4548,NLL_no_RE,NN-noRE,4,5,48,1.4118509438347455,1.4334559277063463,1.0,1.0226465463638306
4549,NLL_no_RE,NN-noRE,4,5,49,1.4124742654885651,1.4422630158866323,1.0,1.0214771032333374
4550,NLL_no_RE,NN-noRE,4,5,50,1.4115778606818459,1.4431615849820578,1.0,1.0201151371002197
4551,NLL_no_RE,NN-noRE,4,5,51,1.4101920882726802,1.4335287427756844,1.0,1.0196280479431152
4552,NLL_no_RE,NN-noRE,4,5,52,1.4098747806846592,1.4499345588974837,1.0,1.0181056261062622
4553,NLL_no_RE,NN-noRE,4,5,53,1.4091975248684168,1.4368340865504452,1.0,1.0170985460281372
4554,NLL_no_RE,NN-noRE,4,5,54,1.4096214728049845,1.4285451935195341,1.0,1.0160436630249023
4555,NLL_no_RE,NN-noRE,4,5,55,1.407286294998246,1.449286666221735,1.0,1.0146117210388184
4556,NLL_no_RE,NN-noRE,4,5,56,1.4090928650425014,1.439421295029361,1.0,1.0133706331253052
4557,NLL_no_RE,NN-noRE,4,5,57,1.4094348180957428,1.4404456124800007,1.0,1.0123530626296997
4558,NLL_no_RE,NN-noRE,4,5,58,1.4067883110569057,1.4533628334359425,1.0,1.0104811191558838
4559,NLL_no_RE,NN-noRE,4,5,59,1.4040627400147372,1.4295169445799618,1.0,1.009453535079956
4560,NLL_no_RE,NN-noRE,4,6,0,2.8318522881822257,1.7328751269948608,1.0,1.1088300943374634
4561,NLL_no_RE,NN-noRE,4,6,1,1.4640099436326734,1.7283465878888704,1.0,1.1078003644943237
4562,NLL_no_RE,NN-noRE,4,6,2,1.4427936640259595,1.6682994673061038,1.0,1.1029692888259888
4563,NLL_no_RE,NN-noRE,4,6,3,1.4243648456474207,1.7146102131866827,1.0,1.0924299955368042
4564,NLL_no_RE,NN-noRE,4,6,4,1.4292127794647818,1.7021176154605187,1.0,1.08248770236969
4565,NLL_no_RE,NN-noRE,4,6,5,1.4110715583859934,1.6624344483485205,1.0,1.0687161684036255
4566,NLL_no_RE,NN-noRE,4,6,6,1.4007796148772496,1.736353765381338,1.0,1.0521833896636963
4567,NLL_no_RE,NN-noRE,4,6,7,1.4038671598261463,1.8155639188214876,1.0,1.0384644269943237
4568,NLL_no_RE,NN-noRE,4,6,8,1.3995411650803562,1.706985978299317,1.0,1.0207266807556152
4569,NLL_no_RE,NN-noRE,4,6,9,1.3880847339938491,1.672403396422024,1.0,1.0075464248657227
4570,NLL_no_RE,NN-noRE,4,6,10,1.3830675610608483,1.663590250114946,1.0,0.9948411583900452
4571,NLL_no_RE,NN-noRE,4,6,11,1.3749596671163096,1.664950033513511,1.0,0.9753034710884094
4572,NLL_no_RE,NN-noRE,4,6,12,1.3694519541617072,1.7073812983177266,1.0,0.9630547761917114
4573,NLL_no_RE,NN-noRE,4,6,13,1.3582957622944745,1.6710914502160474,1.0,0.9443438053131104
4574,NLL_no_RE,NN-noRE,4,6,14,1.363197157153572,1.6878426029291718,1.0,0.9345256090164185
4575,NLL_no_RE,NN-noRE,4,6,15,1.355781204880976,1.6799608591541595,1.0,0.9215770959854126
4576,NLL_no_RE,NN-noRE,4,6,16,1.3411254428726642,1.7003579912285356,1.0,0.9118432998657227
4577,NLL_no_RE,NN-noRE,4,6,17,1.3369110376112845,1.684522303970018,1.0,0.9029636979103088
4578,NLL_no_RE,NN-noRE,4,6,18,1.3383261551992374,1.6863829790507459,1.0,0.8946992754936218
4579,NLL_no_RE,NN-noRE,4,6,19,1.3310039153422466,1.6838051437916242,1.0,0.8892494440078735
4580,NLL_no_RE,NN-noRE,4,6,20,1.3319228286810854,1.7021016889748257,1.0,0.8829569220542908
4581,NLL_no_RE,NN-noRE,4,6,21,1.3306789969796262,1.7169237506514228,1.0,0.8752135038375854
4582,NLL_no_RE,NN-noRE,4,6,22,1.3263486219505407,1.6920684692336292,1.0,0.8728843927383423
4583,NLL_no_RE,NN-noRE,4,6,23,1.3205186793292734,1.793739489977368,1.0,0.865750253200531
4584,NLL_no_RE,NN-noRE,4,6,24,1.323882400613478,1.7069915719979316,1.0,0.8585551381111145
4585,NLL_no_RE,NN-noRE,4,6,25,1.317664020351055,1.7347579853875297,1.0,0.8537610173225403
4586,NLL_no_RE,NN-noRE,4,6,26,1.3185154646164987,1.7243551896424243,1.0,0.8486937880516052
4587,NLL_no_RE,NN-noRE,4,6,27,1.3149294174432002,1.7484255028103286,1.0,0.8415862917900085
4588,NLL_no_RE,NN-noRE,4,6,28,1.3176265587378,1.7610765865870885,1.0,0.8357597589492798
4589,NLL_no_RE,NN-noRE,4,6,29,1.308583188038143,1.7059349961812489,1.0,0.8326438665390015
4590,NLL_no_RE,NN-noRE,4,6,30,1.3075960000230686,1.7146018186928087,1.0,0.8269801139831543
4591,NLL_no_RE,NN-noRE,4,6,31,1.3031076605575693,1.7034712649803958,1.0,0.8249439001083374
4592,NLL_no_RE,NN-noRE,4,6,32,1.2996062221775295,1.7152182864810532,1.0,0.8218123912811279
4593,NLL_no_RE,NN-noRE,4,6,33,1.2972814655078322,1.736916771749171,1.0,0.8185684084892273
4594,NLL_no_RE,NN-noRE,4,6,34,1.297754835631193,1.712417561418088,1.0,0.8168721199035645
4595,NLL_no_RE,NN-noRE,4,6,35,1.2976252446039243,1.7217742607568614,1.0,0.8132373094558716
4596,NLL_no_RE,NN-noRE,4,6,36,1.2947060626576,1.710483195474339,1.0,0.812350332736969
4597,NLL_no_RE,NN-noRE,4,6,37,1.2945877947265794,1.7210721928068153,1.0,0.8093523979187012
4598,NLL_no_RE,NN-noRE,4,6,38,1.2930767341555105,1.7223641774795613,1.0,0.8072391152381897
4599,NLL_no_RE,NN-noRE,4,6,39,1.2919238572617058,1.7154019011853048,1.0,0.8058855533599854
4600,NLL_no_RE,NN-noRE,4,6,40,1.2900317376156334,1.7360168919746053,1.0,0.8028322458267212
4601,NLL_no_RE,NN-noRE,4,6,41,1.2900516255420842,1.7331934743641977,1.0,0.8018065690994263
4602,NLL_no_RE,NN-noRE,4,6,42,1.290332829820621,1.719915197286041,1.0,0.7984379529953003
4603,NLL_no_RE,NN-noRE,4,6,43,1.2839375876289814,1.7740808451217227,1.0,0.7971811294555664
4604,NLL_no_RE,NN-noRE,4,6,44,1.2854497782439465,1.729690813852104,1.0,0.794043242931366
4605,NLL_no_RE,NN-noRE,4,6,45,1.2859465360453453,1.756918193986607,1.0,0.7922753691673279
4606,NLL_no_RE,NN-noRE,4,6,46,1.2870869051770832,1.7359677168965755,1.0,0.7905401587486267
4607,NLL_no_RE,NN-noRE,4,6,47,1.2825787020406512,1.7427284381115478,1.0,0.7886629104614258
4608,NLL_no_RE,NN-noRE,4,6,48,1.2808334914855777,1.7489297155303822,1.0,0.7877116799354553
4609,NLL_no_RE,NN-noRE,4,6,49,1.2809655200043688,1.7372765310549985,1.0,0.7864312529563904
4610,NLL_no_RE,NN-noRE,4,6,50,1.2804293712418915,1.7368001073910384,1.0,0.785747766494751
4611,NLL_no_RE,NN-noRE,4,6,51,1.2800088605670146,1.736280043573745,1.0,0.7842749357223511
4612,NLL_no_RE,NN-noRE,4,6,52,1.2794202604692442,1.7359069658488762,1.0,0.7831754684448242
4613,NLL_no_RE,NN-noRE,4,6,53,1.2792647606002796,1.7346382560630293,1.0,0.7821999788284302
4614,NLL_no_RE,NN-noRE,4,6,54,1.278708152026408,1.7554852100614886,1.0,0.7805796265602112
4615,NLL_no_RE,NN-noRE,4,6,55,1.2782611812138782,1.7304774215412473,1.0,0.7803736329078674
4616,NLL_no_RE,NN-noRE,4,6,56,1.2769601840514113,1.7467281095657614,1.0,0.779354453086853
4617,NLL_no_RE,NN-noRE,4,6,57,1.2766809131632844,1.7365215514179722,1.0,0.7780894637107849
4618,NLL_no_RE,NN-noRE,4,6,58,1.276251896510741,1.7519237154036864,1.0,0.7760428786277771
4619,NLL_no_RE,NN-noRE,4,6,59,1.2760012426210878,1.7424476728206728,1.0,0.7759677171707153
4620,NLL_no_RE,NN-noRE,4,7,0,2.5105793326420893,1.4891515215858817,1.0,1.102219820022583
4621,NLL_no_RE,NN-noRE,4,7,1,1.576405005526722,1.447671692352742,1.0,1.1229103803634644
4622,NLL_no_RE,NN-noRE,4,7,2,1.554822369715325,1.435214372118935,1.0,1.1425387859344482
4623,NLL_no_RE,NN-noRE,4,7,3,1.533324670791626,1.642662006430328,1.0,1.1509230136871338
4624,NLL_no_RE,NN-noRE,4,7,4,1.5455494376949799,1.4374633566476405,1.0,1.1741821765899658
4625,NLL_no_RE,NN-noRE,4,7,5,1.514501190185547,1.4383910112082958,1.0,1.182833194732666
4626,NLL_no_RE,NN-noRE,4,7,6,1.5111730303083146,1.3983961325138807,1.0,1.1883890628814697
4627,NLL_no_RE,NN-noRE,4,7,7,1.5028602250536582,1.5570186171680689,1.0,1.1750528812408447
4628,NLL_no_RE,NN-noRE,4,7,8,1.4937561321975594,1.4197764466516674,1.0,1.1789356470108032
4629,NLL_no_RE,NN-noRE,4,7,9,1.5014976790076808,1.4112294255755842,1.0,1.1805230379104614
4630,NLL_no_RE,NN-noRE,4,7,10,1.4855779981254635,1.3800684451125562,1.0,1.1744922399520874
4631,NLL_no_RE,NN-noRE,4,7,11,1.4983232901508647,1.3844228354282677,1.0,1.1755363941192627
4632,NLL_no_RE,NN-noRE,4,7,12,1.4900679697667745,1.3917871820740402,1.0,1.172724962234497
4633,NLL_no_RE,NN-noRE,4,7,13,1.465751452195017,1.4414573544636369,1.0,1.1571753025054932
4634,NLL_no_RE,NN-noRE,4,7,14,1.4787794688590488,1.4796703290194273,1.0,1.1535855531692505
4635,NLL_no_RE,NN-noRE,4,7,15,1.4733374582197434,1.4050780476536602,1.0,1.145897626876831
4636,NLL_no_RE,NN-noRE,4,7,16,1.4758417536441544,1.3745993992779404,1.0,1.1415554285049438
4637,NLL_no_RE,NN-noRE,4,7,17,1.4728519205760238,1.3788313744589686,1.0,1.1346993446350098
4638,NLL_no_RE,NN-noRE,4,7,18,1.4706344335599053,1.3745274899993092,1.0,1.1305625438690186
4639,NLL_no_RE,NN-noRE,4,7,19,1.4678874278427068,1.3722448858898133,1.0,1.1311893463134766
4640,NLL_no_RE,NN-noRE,4,7,20,1.4604611772343628,1.365084910299629,1.0,1.1225709915161133
4641,NLL_no_RE,NN-noRE,4,7,21,1.4613244163362604,1.3564844327047467,1.0,1.1187289953231812
4642,NLL_no_RE,NN-noRE,4,7,22,1.45728569398249,1.3558493959717453,1.0,1.1123825311660767
4643,NLL_no_RE,NN-noRE,4,7,23,1.457085014375529,1.3651787440758198,1.0,1.1067379713058472
4644,NLL_no_RE,NN-noRE,4,7,24,1.4550475737206021,1.352914865827188,1.0,1.1025525331497192
4645,NLL_no_RE,NN-noRE,4,7,25,1.4528511572601204,1.3539744829759002,1.0,1.0979223251342773
4646,NLL_no_RE,NN-noRE,4,7,26,1.4539667998041426,1.3604451147839427,1.0,1.0904717445373535
4647,NLL_no_RE,NN-noRE,4,7,27,1.4458382582305966,1.371583950240165,1.0,1.0878413915634155
4648,NLL_no_RE,NN-noRE,4,7,28,1.4372272502210803,1.3475082740187645,1.0,1.0809111595153809
4649,NLL_no_RE,NN-noRE,4,7,29,1.449254570329996,1.3496879772283137,1.0,1.0783381462097168
4650,NLL_no_RE,NN-noRE,4,7,30,1.440256168609275,1.451029323739931,1.0,1.0677649974822998
4651,NLL_no_RE,NN-noRE,4,7,31,1.4465595423727107,1.3465797831304371,1.0,1.0715444087982178
4652,NLL_no_RE,NN-noRE,4,7,32,1.4379944739485147,1.4120851203333586,1.0,1.0656837224960327
4653,NLL_no_RE,NN-noRE,4,7,33,1.4415025784557027,1.3592058955691755,1.0,1.0686694383621216
4654,NLL_no_RE,NN-noRE,4,7,34,1.4366249408040728,1.3677871967665851,1.0,1.0665929317474365
4655,NLL_no_RE,NN-noRE,4,7,35,1.4374665729981615,1.3564552017487586,1.0,1.0639570951461792
4656,NLL_no_RE,NN-noRE,4,7,36,1.4370190082636094,1.3918930853251368,1.0,1.0624024868011475
4657,NLL_no_RE,NN-noRE,4,7,37,1.4339484998158045,1.3839593795128167,1.0,1.0597615242004395
4658,NLL_no_RE,NN-noRE,4,7,38,1.4332971234070628,1.3849503414239734,1.0,1.0575636625289917
4659,NLL_no_RE,NN-noRE,4,7,39,1.4334515678255182,1.3612505423370749,1.0,1.0562235116958618
4660,NLL_no_RE,NN-noRE,4,7,40,1.4335917116107797,1.3671661706175655,1.0,1.0535643100738525
4661,NLL_no_RE,NN-noRE,4,7,41,1.432378439706071,1.3692192013841122,1.0,1.0521923303604126
4662,NLL_no_RE,NN-noRE,4,7,42,1.4317429930643928,1.3563482128083706,1.0,1.0499764680862427
4663,NLL_no_RE,NN-noRE,4,7,43,1.4283273263085157,1.3595491498708725,1.0,1.0482758283615112
4664,NLL_no_RE,NN-noRE,4,7,44,1.4292199689642828,1.3578165292274207,1.0,1.047174334526062
4665,NLL_no_RE,NN-noRE,4,7,45,1.424385880975795,1.4075431900564581,1.0,1.0436058044433594
4666,NLL_no_RE,NN-noRE,4,7,46,1.4237520531604164,1.3533706602174789,1.0,1.04098379611969
4667,NLL_no_RE,NN-noRE,4,7,47,1.426589934897602,1.352947891689837,1.0,1.039697289466858
4668,NLL_no_RE,NN-noRE,4,7,48,1.424349802418759,1.3547863003332168,1.0,1.0384409427642822
4669,NLL_no_RE,NN-noRE,4,7,49,1.4226279412893423,1.3496117040049285,1.0,1.0376243591308594
4670,NLL_no_RE,NN-noRE,4,7,50,1.4235837370829474,1.3560797546524554,1.0,1.0368250608444214
4671,NLL_no_RE,NN-noRE,4,7,51,1.4230601705106578,1.3718627481721342,1.0,1.035053014755249
4672,NLL_no_RE,NN-noRE,4,7,52,1.4214520732262976,1.357205695938319,1.0,1.0343644618988037
4673,NLL_no_RE,NN-noRE,4,7,53,1.421580167820579,1.3583073893096298,1.0,1.0331166982650757
4674,NLL_no_RE,NN-noRE,4,7,54,1.4202790868013424,1.3731033687945455,1.0,1.0319230556488037
4675,NLL_no_RE,NN-noRE,4,7,55,1.4210426672956997,1.3658883783500642,1.0,1.0310547351837158
4676,NLL_no_RE,NN-noRE,4,7,56,1.4191460864884513,1.3824016905855387,1.0,1.0292279720306396
4677,NLL_no_RE,NN-noRE,4,7,57,1.4204209885202852,1.3789796845521778,1.0,1.027750849723816
4678,NLL_no_RE,NN-noRE,4,7,58,1.4208975402036108,1.3767857605125755,1.0,1.0276482105255127
4679,NLL_no_RE,NN-noRE,4,7,59,1.419922239350197,1.3576374645344913,1.0,1.0276650190353394
4680,NLL_no_RE,NN-noRE,4,8,0,2.5477544744620695,1.5999085888077942,1.0,1.115692138671875
4681,NLL_no_RE,NN-noRE,4,8,1,1.5302345143219638,1.4909748766995683,1.0,1.1274683475494385
4682,NLL_no_RE,NN-noRE,4,8,2,1.5431693262838695,1.530662105053286,1.0,1.1547454595565796
4683,NLL_no_RE,NN-noRE,4,8,3,1.518946658545605,1.5273290706586233,1.0,1.1692482233047485
4684,NLL_no_RE,NN-noRE,4,8,4,1.4928951935926695,1.4541861761974384,1.0,1.162961483001709
4685,NLL_no_RE,NN-noRE,4,8,5,1.4970970060366633,1.4337717505949963,1.0,1.1660797595977783
